Site,Year,Date_EST,PAR_incoming_dailysum,PAR_belowcanopy_dailysum,PAR_surface_dailysum,LAI_daily_mean
WalkerBranch,2003,2003-04-13,49620.5918712,12030.2801179605,10695.6674947835,2.2315328496014
WalkerBranch,2003,2003-04-14,49421.7549504,11774.3310992591,10474.4122832761,2.26280734427091
WalkerBranch,2003,2003-04-15,49103.860932,11514.8881286799,10253.6581765016,2.294329121191
WalkerBranch,2003,2003-04-16,46870.3531296,10669.6543493064,9481.50780884959,2.32679057066329
WalkerBranch,2003,2003-04-17,23579.0892288,4961.6132496078,4266.49538421764,2.35925202013558
WalkerBranch,2003,2003-04-18,48828.5623224,10886.6308636057,9715.20904359112,2.39171346960787
WalkerBranch,2003,2003-04-19,49675.8890376,10894.5251428966,9731.06437496432,2.42440844902869
WalkerBranch,2003,2003-04-20,43178.137128,9272.99784894092,8247.25736377498,2.45799084225393
WalkerBranch,2003,2003-04-21,35785.9044648,7494.25211766288,6636.0326428157,2.49157323547917
WalkerBranch,2003,2003-04-22,38233.3786632,7836.04911402016,6936.36415631501,2.52515562870441
WalkerBranch,2003,2003-04-23,52446.1811832,10815.0212934737,9708.37199252659,2.55895199431266
WalkerBranch,2003,2003-04-24,30243.2881968,5338.67955526332,4594.58392998435,2.59356145497631
WalkerBranch,2003,2003-04-25,31819.3183224,6136.49813325082,5440.09246546887,2.62817091563996
WalkerBranch,2003,2003-04-26,37544.2112808,6924.03982150638,6087.52843724153,2.66278037630361
WalkerBranch,2003,2003-04-27,49854.0789432,9442.0541650638,8472.60443832741,2.69757766832701
WalkerBranch,2003,2003-04-28,51806.3824656,9738.33491876168,8754.76947901568,2.73308871951747
WalkerBranch,2003,2003-04-29,41235.963048,7303.47679596008,6499.80634511056,2.76859977070794
WalkerBranch,2003,2003-04-30,42688.44594,7508.29771848079,6700.91549135424,2.8041108218984
WalkerBranch,2003,2003-05-01,51446.5855848,9211.79857731847,8296.02480549087,2.8397763094368
WalkerBranch,2003,2003-05-02,44296.295148,7080.77198737438,6264.53526702829,2.87602865509732
WalkerBranch,2003,2003-05-03,46875.573864,7781.13716308787,6958.80534172606,2.91228100075784
WalkerBranch,2003,2003-05-04,56489.3964432,9560.73865286785,8625.86650502159,2.94853334641836
WalkerBranch,2003,2003-05-05,33380.1961416,5304.96131185959,4707.63917519594,2.98489900980918
WalkerBranch,2003,2003-05-06,42039.8419896,6566.80526307572,5851.61486969366,3.02169528057514
WalkerBranch,2003,2003-05-07,33954.3627696,4747.34606005377,4133.01834986323,3.0584915513411
WalkerBranch,2003,2003-05-08,52361.2947816,8264.00791870477,7458.1977975687,3.09528782210706
WalkerBranch,2003,2003-05-09,52715.5360704,8007.28423835585,7213.34780605065,3.13214840823472
WalkerBranch,2003,2003-05-10,45942.0593688,7141.44875840926,6443.6551829421,3.16925339273682
WalkerBranch,2003,2003-05-11,51414.0054624,7856.81451919788,7123.22947610315,3.20635837723892
WalkerBranch,2003,2003-05-12,53898.3520488,7720.1548997716,6962.88906859618,3.24346336174102
WalkerBranch,2003,2003-05-13,62197.0746768,9105.87874023638,8281.16422833184,3.2805760381184
WalkerBranch,2003,2003-05-14,24945.2777952,3042.32248127694,2626.25885478225,3.31771794362183
WalkerBranch,2003,2003-05-15,49080.3143544,7067.22625010885,6408.42917154237,3.35485984912526
WalkerBranch,2003,2003-05-16,49280.4450432,6954.86539747143,6329.28552157966,3.39200175462869
WalkerBranch,2003,2003-05-17,34363.315224,4263.81375226319,3778.10519952543,3.42908789364252
WalkerBranch,2003,2003-05-18,32023.9467576,3705.78836718351,3251.81911045801,3.46596211999586
WalkerBranch,2003,2003-05-19,28251.5628024,2989.6162885411,2564.67229889938,3.5028363463492
WalkerBranch,2003,2003-05-20,19302.714144,2051.16786914813,1778.89221016712,3.53971057270253
WalkerBranch,2003,2003-05-21,18778.7609352,1959.86912027712,1677.73144610797,3.57646011456805
WalkerBranch,2003,2003-05-22,51026.6513232,6466.72287888034,5902.17096833738,3.61273585537987
WalkerBranch,2003,2003-05-23,47968.5186288,5598.62965786472,5059.67912530456,3.64901159619169
WalkerBranch,2003,2003-05-24,55892.5964856,6579.96778799946,5981.59369769916,3.68528733700351
WalkerBranch,2003,2003-05-25,27310.68144,2634.66321260051,2284.11649380513,3.72136598475647
WalkerBranch,2003,2003-05-26,50269.8046536,5645.50931917118,5106.23069793771,3.75669567888577
WalkerBranch,2003,2003-05-27,53415.0155448,5701.72710349633,5158.76323834683,3.79202537301506
WalkerBranch,2003,2003-05-28,57056.3940744,6644.98102543125,6094.15892410119,3.82735506714436
WalkerBranch,2003,2003-05-29,47343.9254904,4508.20243475838,4028.16018471972,3.86241425505645
WalkerBranch,2003,2003-05-30,48315.2636736,4887.93871872778,4405.27557968335,3.89644551934315
WalkerBranch,2003,2003-05-31,49254.6381768,4955.10905670502,4479.25158845471,3.93047678362985
WalkerBranch,2003,2003-06-01,58082.5195272,6089.42991954689,5562.66473007313,3.96450804791656
WalkerBranch,2003,2003-06-02,33981.8210928,2844.93644287867,2491.81809885012,3.99819722343525
WalkerBranch,2003,2003-06-03,36694.6699392,3271.52396309447,2919.11413603878,4.03058646163553
WalkerBranch,2003,2003-06-04,54281.0562336,5611.41196685219,5135.07243111149,4.06297569983581
WalkerBranch,2003,2003-06-05,58123.0372968,5393.63219660298,4914.56616366176,4.09536493803609
WalkerBranch,2003,2003-06-06,32721.1963848,2578.2260425939,2262.55817212865,4.1273452712814
WalkerBranch,2003,2003-06-07,41671.2246552,3561.33173666213,3189.44526997868,4.15777176569781
WalkerBranch,2003,2003-06-08,52304.4679248,4713.72505777722,4293.30523610565,4.18819826011421
WalkerBranch,2003,2003-06-09,62786.1652992,5705.25104650674,5231.07372408806,4.21862475453062
WalkerBranch,2003,2003-06-10,61539.7263768,5537.25103845113,5082.24248724076,4.24858303253071
WalkerBranch,2003,2003-06-11,40396.5511488,3243.62518607056,2914.37469150066,4.27676208814881
WalkerBranch,2003,2003-06-12,41108.2681464,3064.96196002066,2727.75620932177,4.30494114376691
WalkerBranch,2003,2003-06-13,50747.364864,4118.40469693402,3734.97637305945,4.33312019938501
WalkerBranch,2003,2003-06-14,43708.505904,3243.31695852774,2902.90506936994,4.36078147460618
WalkerBranch,2003,2003-06-15,44694.1896912,3451.6693551584,3110.43971180965,4.38647518431901
WalkerBranch,2003,2003-06-16,32586.0509016,2283.72616126279,2027.96621786534,4.41216889403184
WalkerBranch,2003,2003-06-17,41195.9856168,3167.41858736614,2859.69796639073,4.43786260374467
WalkerBranch,2003,2003-06-18,26206.678764,1683.20172171757,1458.65028041604,4.46300022028936
WalkerBranch,2003,2003-06-19,45086.4905904,3200.66883965159,2874.15906836745,4.48602468279509
WalkerBranch,2003,2003-06-20,58817.4786864,4710.65294701554,4329.19811414108,4.50904914530083
WalkerBranch,2003,2003-06-21,61460.2129176,4847.64634331564,4456.24013797746,4.53207360780656
WalkerBranch,2003,2003-06-22,56042.4376512,4080.08287614469,3722.55244059195,4.55451553750097
WalkerBranch,2003,2003-06-23,53358.2571816,3805.86566559081,3461.74225260719,4.57474384251234
WalkerBranch,2003,2003-06-24,62684.0337312,4686.11829448651,4307.78135025657,4.59497214752371
WalkerBranch,2003,2003-06-25,59763.8775888,4519.25299066237,4155.99160022267,4.61520045253508
WalkerBranch,2003,2003-06-26,57550.9026456,4158.51556010976,3810.38649936134,4.6348313795771
WalkerBranch,2003,2003-06-27,40671.2485368,2768.00527814001,2502.3622459042,4.65219227033556
WalkerBranch,2003,2003-06-28,51140.3202576,3448.88719076236,3136.26473069208,4.66955316109401
WalkerBranch,2003,2003-06-29,54682.3906776,3722.00738881767,3396.64265285897,4.68691405185247
WalkerBranch,2003,2003-06-30,34800.228288,2122.06040785167,1886.40802097773,4.703673235047
WalkerBranch,2003,2003-07-01,29888.5446216,1826.75668431906,1635.33302880069,4.71814592949861
WalkerBranch,2003,2003-07-02,32017.7747232,1867.7332191887,1666.99652542029,4.73261862395022
WalkerBranch,2003,2003-07-03,49172.4078048,3032.60444291306,2736.34307769508,4.74709131840182
WalkerBranch,2003,2003-07-04,61949.2420008,4330.76862768055,3984.5954466675,4.76096680145578
WalkerBranch,2003,2003-07-05,53516.446956,3394.09601136605,3085.11564066189,4.77257288119865
WalkerBranch,2003,2003-07-06,54713.867292,3838.33173749588,3522.10216810089,4.78417896094152
WalkerBranch,2003,2003-07-07,45147.0465432,2597.37768722441,2324.36439438441,4.79578504068439
WalkerBranch,2003,2003-07-08,53606.5845336,3266.5547344436,2966.02809724519,4.80680516475036
WalkerBranch,2003,2003-07-09,47246.6721888,3039.4005208969,2759.97519249413,4.8155986572441
WalkerBranch,2003,2003-07-10,46907.5147128,3015.09391120104,2738.51928932732,4.82439214973785
WalkerBranch,2003,2003-07-11,46163.9710224,2846.43716166812,2588.35699478281,4.83318564223159
WalkerBranch,2003,2003-07-12,47106.3820752,2860.60607097163,2588.24203191415,4.84140898636324
WalkerBranch,2003,2003-07-13,45475.0471728,2447.07531825811,2185.29276854396,4.84746576671897
WalkerBranch,2003,2003-07-14,42557.6536056,2431.1273261785,2180.66594522601,4.85352254707469
WalkerBranch,2003,2003-07-15,57101.6226816,3503.62219484684,3198.97401086943,4.85957932743042
WalkerBranch,2003,2003-07-16,42910.2891,2450.91736449393,2196.18783630365,4.86508416837198
WalkerBranch,2003,2003-07-17,58269.2863536,3800.76189177139,3488.30982416113,4.86849163953968
WalkerBranch,2003,2003-07-18,61946.0836848,4063.79179435414,3738.02441035186,4.87189911070739
WalkerBranch,2003,2003-07-19,50011.0738848,3090.36674112397,2813.32518943647,4.8753065818751
WalkerBranch,2003,2003-07-20,54842.5667664,3402.21494856679,3106.59497150614,4.87818077720371
WalkerBranch,2003,2003-07-21,52469.940852,3349.16008220733,3071.67233520921,4.87902852434371
WalkerBranch,2003,2003-07-22,41979.0653352,2112.27246766674,1866.27594496148,4.87987627148372
WalkerBranch,2003,2003-07-23,44734.1823432,2631.08261089905,2372.96467232151,4.88072401862372
WalkerBranch,2003,2003-07-24,65187.9618768,4132.14061516977,3799.22551301032,4.88105594935688
WalkerBranch,2003,2003-07-25,64308.412728,4061.9839592431,3734.33094810044,4.87942777774401
WalkerBranch,2003,2003-07-26,58983.4539,3852.57903778144,3537.83685593097,4.87779960613115
WalkerBranch,2003,2003-07-27,60076.7335224,3703.39993180169,3391.75633412477,4.87617143451828
WalkerBranch,2003,2003-07-28,51917.2964352,3159.96616065788,2878.47901820379,4.87404236322125
WalkerBranch,2003,2003-07-29,43115.7775104,2570.26278947136,2315.58560095235,4.8700098731244
WalkerBranch,2003,2003-07-30,49955.9365368,3064.20973610233,2782.105942196,4.86597738302755
WalkerBranch,2003,2003-07-31,29746.9455192,1659.71531404413,1476.13163264587,4.8619448929307
WalkerBranch,2003,2003-08-01,36335.8471896,1901.51339644871,1677.99790311607,4.85742284997685
WalkerBranch,2003,2003-08-02,52125.7681224,3153.77814153897,2868.29519063792,4.8510405061664
WalkerBranch,2003,2003-08-03,36177.482376,2000.54820603114,1771.82058243544,4.84465816235596
WalkerBranch,2003,2003-08-04,51768.4446216,3281.16660098719,2995.59359492425,4.83827581854552
WalkerBranch,2003,2003-08-05,46090.8731304,2739.77409395779,2473.91216923166,4.83141094755473
WalkerBranch,2003,2003-08-06,36498.2759568,1939.15669025326,1708.66677540498,4.82271247327862
WalkerBranch,2003,2003-08-07,38230.045308,2151.81668536989,1915.68021723587,4.81401399900251
WalkerBranch,2003,2003-08-08,47322.0532008,2844.47539008294,2573.93463030163,4.8053155247264
WalkerBranch,2003,2003-08-09,43903.2255984,2551.8376946561,2289.38074674402,4.79613670312303
WalkerBranch,2003,2003-08-10,44458.1455248,2650.63467019886,2390.29395833249,4.78513256167605
WalkerBranch,2003,2003-08-11,39364.9538184,2370.39520513405,2122.16910870387,4.77412842022908
WalkerBranch,2003,2003-08-12,41950.99818,2524.97326351139,2261.63479702085,4.76312427878211
WalkerBranch,2003,2003-08-13,34517.4410448,2061.10262594524,1832.99728541065,4.75163677247746
WalkerBranch,2003,2003-08-14,49509.5941872,3190.21572144917,2896.0283387367,4.73831247971362
WalkerBranch,2003,2003-08-15,49739.1695136,3028.20300758932,2740.40493683021,4.72498818694979
WalkerBranch,2003,2003-08-16,32663.9205144,1903.29902071658,1680.14249585505,4.71166389418595
WalkerBranch,2003,2003-08-17,40096.7394408,2576.44664916692,2316.52016909347,4.69784779213181
WalkerBranch,2003,2003-08-18,58776.9152544,3784.96793693794,3452.72639205132,4.6821628147745
WalkerBranch,2003,2003-08-19,57919.025304,3752.25152251611,3422.01148660553,4.6664778374172
WalkerBranch,2003,2003-08-20,45700.1399736,2862.90522029691,2582.12817953776,4.65079286005989
WalkerBranch,2003,2003-08-21,37293.1061328,2205.75235422979,1948.46467986182,4.63460204958285
WalkerBranch,2003,2003-08-22,36100.0541664,2073.36154664309,1819.65670258901,4.61648907325082
WalkerBranch,2003,2003-08-23,55161.2750976,3611.96679216299,3278.5216972582,4.59837609691879
WalkerBranch,2003,2003-08-24,57659.7161448,3808.31490933311,3461.22266258591,4.58026312058677
WalkerBranch,2003,2003-08-25,57067.5204792,3785.32544681408,3437.47158202202,4.56162459497888
WalkerBranch,2003,2003-08-26,56396.5571736,3765.92561779981,3417.48487163447,4.54098898212274
WalkerBranch,2003,2003-08-27,38147.8986504,2331.44414511639,2055.22246140634,4.52035336926661
WalkerBranch,2003,2003-08-28,40961.6766216,2629.08115934651,2344.29480189182,4.49971775641047
WalkerBranch,2003,2003-08-29,39652.314912,2647.65176745939,2353.79528042387,4.47853108260645
WalkerBranch,2003,2003-08-30,36582.4165392,2419.50173163772,2137.63027319213,4.45525037720051
WalkerBranch,2003,2003-08-31,40284.3890736,2638.54031539368,2337.16800112651,4.43196967179457
WalkerBranch,2003,2003-09-01,37779.319368,2587.06168869075,2290.96363784878,4.40868896638863
WalkerBranch,2003,2003-09-02,41100.2239536,2718.43442345786,2409.38588936818,4.38482577648206
WalkerBranch,2003,2003-09-03,18807.5206368,1248.46872216088,1041.61281458302,4.35874914547311
WalkerBranch,2003,2003-09-04,42052.140396,3104.77164425323,2783.76038244723,4.33267251446417
WalkerBranch,2003,2003-09-05,50431.9974984,3597.38379367668,3223.65311044702,4.30659588345522
WalkerBranch,2003,2003-09-06,44266.804848,3137.98296865112,2786.97004457361,4.27989928591133
WalkerBranch,2003,2003-09-07,33090.2779536,2416.93572080851,2140.60392810391,4.25084681553463
WalkerBranch,2003,2003-09-08,47214.8150544,3518.55255955975,3139.59882608499,4.22179434515793
WalkerBranch,2003,2003-09-09,46376.44578,3471.51154650331,3093.62575013926,4.19274187478123
WalkerBranch,2003,2003-09-10,36749.2669488,2778.27638775345,2434.35800747,4.16302570834439
WalkerBranch,2003,2003-09-11,33539.0328,2466.43944175905,2139.86809967397,4.13078749687905
WalkerBranch,2003,2003-09-12,46734.058476,3666.94915293538,3262.50899842815,4.0985492854137
WalkerBranch,2003,2003-09-13,48230.8947792,3726.51169703915,3306.62392593187,4.06631107394836
WalkerBranch,2003,2003-09-14,29341.0296144,2210.23644712893,1889.40802297403,4.03335895035971
WalkerBranch,2003,2003-09-15,42871.5826056,3427.1450182869,3015.93789038599,3.9976939607025
WalkerBranch,2003,2003-09-16,47616.4919664,3828.42062484713,3390.04596882354,3.96202897104528
WalkerBranch,2003,2003-09-17,46962.3628656,3825.78204532942,3384.0325158186,3.92636398138807
WalkerBranch,2003,2003-09-18,46834.9571592,3877.92807236062,3429.9850729155,3.88992808636534
WalkerBranch,2003,2003-09-19,45973.3000608,3858.38062754451,3407.06489136249,3.85056275095362
WalkerBranch,2003,2003-09-20,34143.3442224,2753.23372446831,2354.00440385535,3.81119741554191
WalkerBranch,2003,2003-09-21,31632.8863536,2770.93976300425,2401.7151346992,3.7718320801302
WalkerBranch,2003,2003-09-22,18083.2921416,1712.85757565143,1465.10137529742,3.7316317383226
WalkerBranch,2003,2003-09-23,43522.7893128,3934.76567497312,3456.46843836322,3.68825837221063
WalkerBranch,2003,2003-09-24,45349.0189488,4142.54012942123,3645.14108533158,3.64488500609866
WalkerBranch,2003,2003-09-25,44368.974468,4131.54083052482,3632.19302518649,3.60151163998669
WalkerBranch,2003,2003-09-26,43797.699792,4154.78046655931,3648.83028721254,3.55723173710949
WalkerBranch,2003,2003-09-27,23713.8085296,2349.17052228514,1974.85228685977,3.50950699452437
WalkerBranch,2003,2003-09-28,33016.0537224,3325.93520214437,2883.39947522967,3.46178225193926
WalkerBranch,2003,2003-09-29,39468.790116,4002.08896929111,3498.31728169876,3.41405750935415
WalkerBranch,2003,2003-09-30,43205.4736848,4464.14103389709,3908.38397321565,3.36534712168614
WalkerBranch,2003,2003-10-01,34962.6646656,3886.25773554697,3382.68832670645,3.31289128270311
WalkerBranch,2003,2003-10-02,42209.2266624,4538.49282447819,3950.8403779103,3.26043544372009
WalkerBranch,2003,2003-10-03,41116.7004696,4537.78078614239,3944.81076920991,3.20797960473706
WalkerBranch,2003,2003-10-04,26657.975484,3281.69656274292,2810.4569860522,3.15445198109634
WalkerBranch,2003,2003-10-05,27522.1896768,3348.99369844603,2846.47947038344,3.09685157575641
WalkerBranch,2003,2003-10-06,28942.2294336,3633.30851177998,3101.76205922596,3.03925117041648
WalkerBranch,2003,2003-10-07,40402.6166376,5003.52502324043,4339.09026455549,2.98165076507655
WalkerBranch,2003,2003-10-08,36235.5040656,4739.31257729609,4118.97269759931,2.92288828693761
WalkerBranch,2003,2003-10-09,20077.5517992,2906.08576253125,2414.19819190875,2.85970993216241
WalkerBranch,2003,2003-10-10,15956.3299392,2521.89255737949,2075.29451002876,2.79653157738721
WalkerBranch,2003,2003-10-11,15644.4253056,2559.48383476852,2112.04834720623,2.73335322261201
WalkerBranch,2003,2003-10-12,26233.6500216,4098.28542894883,3491.49924139186,2.66892867229876
WalkerBranch,2003,2003-10-13,34840.5101352,5410.69269003844,4687.98555202908,2.59976857894092
WalkerBranch,2003,2003-10-14,20446.5648744,3390.95961914558,2811.67060014572,2.53060848558307
WalkerBranch,2003,2003-10-15,38153.7738792,6269.62339886467,5401.61755597152,2.46144839222523
WalkerBranch,2003,2003-10-16,38175.09822,6525.07391277951,5615.56222276946,2.39099734247322
WalkerBranch,2003,2003-10-17,16113.9261024,3184.69134176566,2617.99154908969,2.31564065842336
WalkerBranch,2003,2003-10-18,36443.1005568,6851.00363484949,5883.46427097214,2.24028397437351
WalkerBranch,2003,2003-10-19,36255.2454432,7108.62306018378,6091.42244281457,2.16492729032365
WalkerBranch,2003,2003-10-20,36365.6419056,7460.53210705048,6380.8986628803,2.08837413057944
WalkerBranch,2003,2003-10-21,35330.3002584,7629.17022289647,6506.96264155006,2.00727436319669
WalkerBranch,2003,2003-10-22,34921.08144,8022.91655968674,6856.19628454432,1.92617459581394
WalkerBranch,2003,2003-10-23,26607.2597784,6659.83281540018,5596.86692070321,1.84507482843119
WalkerBranch,2003,2003-10-24,35221.9433832,8889.31708919136,7572.08872763139,1.76327918018853
WalkerBranch,2003,2003-10-25,33527.312784,8958.37389180544,7613.97309394198,1.67883918467824
